wheel_index,slip_ratio,angular_velocity,linear_speed,current_brake_torque,current_drive_torque,desired_brake_torque,desired_drive_torque,speed_to_velocity_ratio,excess_drive_torque,slip_deviation
2,0.0105926,60.4472,17.9441,0,87.8751,0,88.1865,0.2968557634289799,-0.3113999999999919,-0.0894074
3,0.0105926,60.4472,17.9441,0,87.8751,0,88.1865,0.2968557634289799,-0.3113999999999919,-0.0894074
0,0.0106317,60.4828,17.954,0,88.1864,0,88.4977,0.29684471788930544,-0.3112999999999886,-0.08936830000000001
1,0.0106317,60.4828,17.954,0,88.1864,0,88.4977,0.29684471788930544,-0.3112999999999886,-0.08936830000000001
2,0.0106317,60.4828,17.954,0,88.1864,0,88.4977,0.29684471788930544,-0.3112999999999886,-0.08936830000000001
3,0.0106317,60.4828,17.954,0,88.1864,0,88.4977,0.29684471788930544,-0.3112999999999886,-0.08936830000000001
0,0.0106709,60.5185,17.9638,0,88.4976,0,88.8088,0.29683154247326776,-0.3111999999999995,-0.08932910000000001
1,0.0106709,60.5185,17.9638,0,88.4976,0,88.8088,0.29683154247326776,-0.3111999999999995,-0.08932910000000001
2,0.0106709,60.5185,17.9638,0,88.4976,0,88.8088,0.29683154247326776,-0.3111999999999995,-0.08932910000000001
3,0.0106709,60.5185,17.9638,0,88.4976,0,88.8088,0.29683154247326776,-0.3111999999999995,-0.08932910000000001
0,0.0107101,60.5543,17.9738,0,88.8087,0,89.1198,0.29682119524424866,-0.31109999999999616,-0.0892899
1,0.0107101,60.5543,17.9738,0,88.8087,0,89.1198,0.29682119524424866,-0.31109999999999616,-0.0892899
2,0.0107101,60.5543,17.9738,0,88.8087,0,89.1198,0.29682119524424866,-0.31109999999999616,-0.0892899
3,0.0107101,60.5543,17.9738,0,88.8087,0,89.1198,0.29682119524424866,-0.31109999999999616,-0.0892899
0,0.0107492,60.5902,17.9837,0,89.1196,0,89.4306,0.2968087199446656,-0.31099999999999284,-0.0892508
1,0.0107492,60.5902,17.9837,0,89.1196,0,89.4306,0.2968087199446656,-0.31099999999999284,-0.0892508
2,0.0107492,60.5902,17.9837,0,89.1196,0,89.4306,0.2968087199446656,-0.31099999999999284,-0.0892508
3,0.0107492,60.5902,17.9837,0,89.1196,0,89.4306,0.2968087199446656,-0.31099999999999284,-0.0892508
0,0.0107884,60.6262,17.9937,0,89.4305,0,89.7413,0.29679741932040243,-0.3108000000000004,-0.0892116
1,0.0107884,60.6262,17.9937,0,89.4305,0,89.7413,0.29679741932040243,-0.3108000000000004,-0.0892116
2,0.0107884,60.6262,17.9937,0,89.4305,0,89.7413,0.29679741932040243,-0.3108000000000004,-0.0892116
3,0.0107884,60.6262,17.9937,0,89.4305,0,89.7413,0.29679741932040243,-0.3108000000000004,-0.0892116
0,0.0108275,60.6624,18.0038,0,89.7412,0,90.0519,0.2967868020917932,-0.3106999999999971,-0.0891725
1,0.0108275,60.6624,18.0038,0,89.7412,0,90.0519,0.2967868020917932,-0.3106999999999971,-0.0891725
2,0.0108275,60.6624,18.0038,0,89.7412,0,90.0519,0.2967868020917932,-0.3106999999999971,-0.0891725
3,0.0108275,60.6624,18.0038,0,89.7412,0,90.0519,0.2967868020917932,-0.3106999999999971,-0.0891725
0,0.0108666,60.6986,18.0138,0,90.0518,0,90.3624,0.29677455004275965,-0.31059999999999377,-0.0891334
1,0.0108666,60.6986,18.0138,0,90.0518,0,90.3624,0.29677455004275965,-0.31059999999999377,-0.0891334
2,0.0108666,60.6986,18.0138,0,90.0518,0,90.3624,0.29677455004275965,-0.31059999999999377,-0.0891334
3,0.0108666,60.6986,18.0138,0,90.0518,0,90.3624,0.29677455004275965,-0.31059999999999377,-0.0891334
0,0.0109058,60.735,18.0239,0,90.3623,0,90.6728,0.2967629818595047,-0.31049999999999045,-0.08909420000000001
1,0.0109058,60.735,18.0239,0,90.3623,0,90.6728,0.2967629818595047,-0.31049999999999045,-0.08909420000000001
2,0.0109058,60.735,18.0239,0,90.3623,0,90.6728,0.2967629818595047,-0.31049999999999045,-0.08909420000000001
3,0.0109058,60.735,18.0239,0,90.3623,0,90.6728,0.2967629818595047,-0.31049999999999045,-0.08909420000000001
0,0.0109449,60.7715,18.0341,0,90.6727,0,90.9831,0.2967525847354009,-0.31039999999998713,-0.0890551
1,0.0109449,60.7715,18.0341,0,90.6727,0,90.9831,0.2967525847354009,-0.31039999999998713,-0.0890551
2,0.0109449,60.7715,18.0341,0,90.6727,0,90.9831,0.2967525847354009,-0.31039999999998713,-0.0890551
3,0.0109449,60.7715,18.0341,0,90.6727,0,90.9831,0.2967525847354009,-0.31039999999998713,-0.0890551
0,0.010984,60.8081,18.0442,0,90.9829,0,91.2932,0.2967400675775091,-0.310299999999998,-0.08901600000000001
1,0.010984,60.8081,18.0442,0,90.9829,0,91.2932,0.2967400675775091,-0.310299999999998,-0.08901600000000001
2,0.010984,60.8081,18.0442,0,90.9829,0,91.2932,0.2967400675775091,-0.310299999999998,-0.08901600000000001
3,0.010984,60.8081,18.0442,0,90.9829,0,91.2932,0.2967400675775091,-0.310299999999998,-0.08901600000000001
0,0.0110232,60.8449,18.0544,0,91.2931,0,91.6032,0.2967282336444265,-0.3101000000000056,-0.08897680000000001
1,0.0110232,60.8449,18.0544,0,91.2931,0,91.6032,0.2967282336444265,-0.3101000000000056,-0.08897680000000001
2,0.0110232,60.8449,18.0544,0,91.2931,0,91.6032,0.2967282336444265,-0.3101000000000056,-0.08897680000000001
3,0.0110232,60.8449,18.0544,0,91.2931,0,91.6032,0.2967282336444265,-0.3101000000000056,-0.08897680000000001
0,0.0110623,60.8817,18.0647,0,91.6031,0,91.9131,0.2967180565470731,-0.3100000000000023,-0.08893770000000001
1,0.0110623,60.8817,18.0647,0,91.6031,0,91.9131,0.2967180565470731,-0.3100000000000023,-0.08893770000000001
2,0.0110623,60.8817,18.0647,0,91.6031,0,91.9131,0.2967180565470731,-0.3100000000000023,-0.08893770000000001
3,0.0110623,60.8817,18.0647,0,91.6031,0,91.9131,0.2967180565470731,-0.3100000000000023,-0.08893770000000001
0,0.0111014,60.9187,18.075,0,91.913,0,92.2229,0.29670691763437307,-0.30989999999999895,-0.08889860000000001
1,0.0111014,60.9187,18.075,0,91.913,0,92.2229,0.29670691763437307,-0.30989999999999895,-0.08889860000000001
2,0.0111014,60.9187,18.075,0,91.913,0,92.2229,0.29670691763437307,-0.30989999999999895,-0.08889860000000001
3,0.0111014,60.9187,18.075,0,91.913,0,92.2229,0.29670691763437307,-0.30989999999999895,-0.08889860000000001
0,0.0111405,60.9558,18.0853,0,92.2228,0,92.5326,0.29669530550504947,-0.30979999999999563,-0.08885950000000001
1,0.0111405,60.9558,18.0853,0,92.2228,0,92.5326,0.29669530550504947,-0.30979999999999563,-0.08885950000000001
2,0.0111405,60.9558,18.0853,0,92.2228,0,92.5326,0.29669530550504947,-0.30979999999999563,-0.08885950000000001
3,0.0111405,60.9558,18.0853,0,92.2228,0,92.5326,0.29669530550504947,-0.30979999999999563,-0.08885950000000001
